cooperative	common	V1	V2	degree_common	degree_V1	degree_V2	score_competitive	score_cooperative	paralog	quantile	thetad_V1_V2
0	P49682	Q07325	O43927	7	3	2	0.218	0.782	yes	3	0.174043041
0	Q96DR8	Q8IZM9	Q96D96	10	2	7	0.218	0.782	no	3	0.776672894
0	O15217	Q96LR7	P08263	4	1	8	0.218	0.782	no	3	0.313743923
0	O94813	Q8WZ75	Q6UB98	9	1	10	0.218	0.782	no	3	1.153792905
0	Q96HA9	O75192	O96011	3	4	8	0.218	0.782	yes	3	1.868140174
0	P17927	O75636	P11226	6	4	10	0.218	0.782	no	3	1.953157268
0	Q96FX2	Q8WWB5	Q9BQC3	5	6	9	0.218	0.782	no	3	2.650772279
0	P31025	Q6UX01	P01213	9	1	5	0.218	0.782	no	3	1.752454344
0	P29965	Q8TEB7	P00739	4	7	1	0.218	0.782	no	3	0.000079729
0	Q96PJ5	Q8N387	P04155	5	2	8	0.218	0.782	no	3	0.625726932
0	P43354	Q5H9L2	P55273	6	1	7	0.218	0.782	no	3	2.905377159
0	Q9ULB1	O00294	Q7L8C5	7	3	3	0.22	0.78	no	3	0.000114528
0	O15432	P41146	O60895	8	5	2	0.22	0.78	no	3	0.00013645
0	P51857	O95057	P42330	8	6	6	0.22	0.78	no	3	3.003197804
0	P00742	Q9UK55	P12259	7	6	8	0.22	0.78	no	3	0.000189325
0	O95825	Q13572	Q8N1V2	9	4	6	0.22	0.78	no	3	1.557096785
0	P23560	Q96PQ0	P34130	7	5	3	0.22	0.78	no	3	0.000251537
0	Q07108	Q8WZ59	A6NDB9	8	2	5	0.222	0.778	no	3	0.638795738
0	Q15399	Q9Y315	Q9BXR5	8	8	2	0.222	0.778	no	3	0.000096432
0	Q9NWS6	O00244	Q96BJ3	7	4	9	0.222	0.778	no	3	1.174333726
0	O00481	P04155	O00478	4	8	5	0.222	0.778	no	3	0.107319383
0	P26678	O00631	Q16821	8	3	6	0.222	0.778	no	3	2.489171014
0	Q9NXJ0	Q9Y342	Q13021	2	9	7	0.222	0.778	yes	3	0.76399758
0	P08172	Q86UF1	A6NDV4	8	7	1	0.224	0.776	no	3	0.000246876
0	P26678	Q9BXK5	Q09013	8	6	6	0.224	0.776	no	3	0.008715177
0	P17927	Q15485	P11226	6	7	10	0.224	0.776	no	3	1.953141679
0	P30273	O76036	Q08708	4	5	4	0.224	0.776	no	3	1.756878304
0	Q7Z3Y8	Q5XKE5	O95995	8	8	3	0.224	0.776	no	3	3.024143238
0	Q96PJ5	Q03403	P04155	5	2	8	0.224	0.776	yes	3	0.625926326
0	P51911	Q9ULK6	Q9UBC5	8	1	6	0.224	0.776	no	3	0.31254394
0	P31997	P13688	Q8TCW7	3	9	10	0.224	0.776	no	3	1.837006869
0	P35243	Q15835	Q53FT3	8	4	7	0.224	0.776	no	3	0.584167235
0	P50225	O00204	Q9BR01	8	8	9	0.226	0.774	yes	3	2.618066807
0	P54284	O00305	Q08289	10	6	3	0.226	0.774	yes	3	1.04113677
0	Q99611	Q8N8Q3	Q96JB6	5	7	7	0.226	0.774	no	3	1.070309267
0	Q6T4P5	Q8TBJ4	O15218	7	8	9	0.226	0.774	no	3	0.135683674
0	P60022	Q8WUF8	Q8IYS1	8	8	7	0.226	0.774	no	3	2.372175332
0	Q00169	Q8NB16	Q92859	9	10	8	0.226	0.774	no	3	2.800560219
0	Q9BX67	P57087	P11215	8	3	10	0.226	0.774	no	3	1.438477393
0	Q9ULC3	Q9NSU2	Q8TBJ4	7	3	8	0.226	0.774	no	3	0.271224364
0	Q15777	Q8TC20	P0DMN0	8	2	6	0.226	0.774	no	3	3.207449488
0	Q9BZL3	P21145	Q9BXN2	8	9	9	0.226	0.774	no	3	0.806944324
0	P35243	Q0VDG4	Q53FT3	8	4	7	0.226	0.774	no	3	0.584247419
0	Q9NZI5	P36508	Q6ISB3	4	6	4	0.226	0.774	no	3	0.122063384
0	Q9Y426	A1A4S6	Q92503	5	9	8	0.228	0.772	no	3	2.852027208
0	Q5TA81	Q9BYR2	O14633	4	3	5	0.228	0.772	no	3	1.61912903
0	Q5BJF2	Q15849	Q16774	9	4	5	0.228	0.772	no	3	0.000386606
0	O00204	P50225	Q96Q35	8	8	3	0.228	0.772	no	3	1.444112627
0	P48378	Q33E94	Q8HWS3	9	2	9	0.228	0.772	yes	3	3.974078813
0	Q9GZN7	P13535	Q9Y485	10	6	7	0.228	0.772	no	3	2.360853148
0	Q8TDN1	Q92953	Q14721	5	3	9	0.228	0.772	yes	3	0.268841167
0	P60568	P01589	Q16552	5	2	6	0.228	0.772	no	3	1.851217836
0	Q13241	P26717	P26715	6	5	8	0.228	0.772	yes	3	0.000139786
0	P19883	P03950	P08476	10	3	6	0.228	0.772	no	3	2.127025543
0	P10144	P08246	P50453	4	8	9	0.228	0.772	no	3	2.450281779
0	Q15777	Q8TC20	P0DMM9	8	2	6	0.228	0.772	no	3	3.207121417
0	P28472	P47870	Q16445	7	5	10	0.228	0.772	yes	3	1.043459888
0	A6NER0	A6NDS4	Q6IPX1	3	2	2	0.23	0.77	yes	3	0.00004091
0	A6NER0	A6NDS4	Q8IZP1	3	2	2	0.23	0.77	yes	3	0.000003516
0	Q99592	Q9HCS2	B2RXF5	10	4	10	0.23	0.77	no	3	1.240372944
0	O15127	Q96T83	P31645	9	3	8	0.23	0.77	no	3	0.000323336
0	P58400	Q8N2Q7	Q7L8C5	7	10	3	0.23	0.77	no	3	0.001332613
0	Q96DR8	Q96E40	O15063	10	4	10	0.23	0.77	no	3	0.622092566
0	Q13522	Q8N9B5	Q8N4L4	10	10	2	0.23	0.77	no	3	0.223677636
0	Q8N2Q7	P58400	Q9ULB1	10	7	7	0.23	0.77	no	3	0.00130507
0	O95670	Q96A05	Q3I5F7	7	5	2	0.23	0.77	no	3	1.316234781
0	Q9UM22	Q9H106	Q6UWV6	10	5	9	0.23	0.77	no	3	1.060415668
0	Q53GG5	Q9NPC6	Q8TDC0	9	8	4	0.23	0.77	yes	3	0.77249921
0	P50226	Q9UIL8	P50225	7	1	8	0.23	0.77	no	3	0.548379279
0	Q08708	Q96ND0	P30273	4	3	4	0.232	0.768	no	3	1.758264624
0	Q8N474	O60353	P09544	6	9	2	0.232	0.768	no	3	0.000179224
0	Q7L8C5	P58400	Q9ULB1	3	7	7	0.232	0.768	no	3	0.00130507
0	O00294	Q9ULB1	P58400	3	7	7	0.232	0.768	no	3	0.00130507
0	Q07108	Q8WZ59	Q8NFZ8	8	2	3	0.234	0.766	no	3	0.655979992
0	A6NER0	Q8IZP1	Q6IPX1	3	2	2	0.234	0.766	yes	3	0.000037394
0	Q15399	Q9BXR5	Q9Y2C9	8	2	3	0.234	0.766	yes	3	0.00012391
0	O43688	O14495	O14494	3	4	2	0.234	0.766	yes	3	0.000057731
0	Q14183	Q14184	O60478	9	3	6	0.234	0.766	no	3	0.326508014
0	P21728	Q9NYX4	Q92847	7	4	3	0.234	0.766	no	3	1.710381094
0	Q6ZPD9	P13671	P27918	7	4	10	0.234	0.766	no	3	0.000401382
0	P31025	Q6UX01	Q9BY49	9	1	10	0.234	0.766	no	3	0.000387715
0	Q86UR1	Q8NFA2	Q53HV7	6	1	4	0.234	0.766	no	3	2.43464416
0	Q9BR01	Q8N143	P50225	9	3	8	0.234	0.766	no	3	2.618032623
0	Q9Y3D2	Q7Z3D6	Q9BXW7	3	5	4	0.234	0.766	no	3	2.740927428
0	Q9BVX2	Q96A25	B0YJ81	4	1	5	0.236	0.764	no	3	0.799701367
0	Q8N129	O15335	O43300	6	2	7	0.236	0.764	yes	3	0.495872763
0	O43745	Q14940	P48764	5	4	8	0.236	0.764	yes	3	0.000114586
0	Q13241	P26715	Q07444	6	8	1	0.236	0.764	yes	3	0.000069741
0	P05813	P43320	P53674	5	5	6	0.236	0.764	yes	3	2.753793824
0	Q96B96	Q05329	Q86T13	5	6	5	0.236	0.764	no	3	0.000196917
0	Q4G0X4	Q8WYQ4	Q9P2G3	10	2	8	0.236	0.764	no	3	1.588339452
0	Q9GZX6	Q969J5	Q08334	3	2	3	0.236	0.764	yes	3	1.544976736
0	O00230	P31391	P30872	6	2	3	0.238	0.762	yes	3	0.000037798
0	P48378	P32314	Q8HWS3	9	8	9	0.238	0.762	no	3	3.973874894
0	Q9P0Z9	Q8TE02	O75362	7	8	9	0.238	0.762	no	3	2.929142689
0	P11712	P33260	P33261	7	3	2	0.238	0.762	yes	3	0.000094878
0	Q13241	P26717	Q07444	6	5	1	0.238	0.762	yes	3	0.000070045
0	P08100	P10523	Q15835	5	3	4	0.238	0.762	no	3	1.759567776
0	Q02575	P50461	Q6IPU0	7	9	10	0.238	0.762	no	3	2.527346289
0	P23560	P20783	P34130	7	9	3	0.238	0.762	yes	3	0.000256167
0	Q9BZL3	P21145	O95406	8	9	1	0.238	0.762	no	3	0.000106655
0	O00187	P0C0L5	O75636	9	3	4	0.24	0.76	no	3	1.952471298
0	O00187	P11226	Q15485	9	10	7	0.24	0.76	no	3	1.953141679
0	P54284	O00305	Q6FI81	10	6	9	0.24	0.76	no	3	0.430989264
0	Q14183	O14795	O60478	9	10	6	0.24	0.76	no	3	0.326496611
0	P17927	O75636	P20023	6	4	8	0.24	0.76	no	3	0.969440565
0	Q92503	Q9GZV3	Q9Y426	8	2	5	0.24	0.76	no	3	2.852046462
0	Q16570	P10145	P13500	4	9	4	0.24	0.76	no	3	0.000470132
0	P21754	Q8IXA5	Q05996	7	6	2	0.24	0.76	no	3	3.238637058
0	Q7Z6M1	Q15569	Q9Y2I7	6	8	7	0.24	0.76	no	3	1.231067763
0	Q96DR8	Q96E40	Q96D96	10	4	7	0.242	0.758	no	3	0.776588924
0	Q86VW2	Q9UQ03	P47870	8	6	5	0.242	0.758	no	3	3.378918168
0	O15432	O60895	O60896	8	2	3	0.242	0.758	yes	3	0.000225751
0	P47870	P28472	P14867	5	7	5	0.242	0.758	yes	3	0.927189531
0	P01031	P07358	Q03591	6	2	8	0.242	0.758	yes	3	0.000150377
0	P01031	P07358	P21730	6	2	3	0.242	0.758	no	3	0.000064749
0	Q96PJ5	Q9NZB8	P04155	5	10	8	0.242	0.758	no	3	0.62580978
0	Q9BZR6	P23515	Q86VW2	9	2	8	0.242	0.758	no	3	2.0872818
0	P10144	P14222	P50453	4	4	9	0.242	0.758	no	3	2.450925002
0	Q9UQ03	Q86VW2	Q13976	6	8	10	0.242	0.758	no	3	3.094281388
0	Q9UHF0	P29371	P21452	3	2	2	0.242	0.758	yes	3	0.00008242
0	P52798	P29322	Q9UF33	5	7	4	0.242	0.758	no	3	2.837947018
0	Q96NY7	P35462	Q9Y696	2	10	7	0.242	0.758	no	3	2.045362581
0	Q96B96	Q9UGQ2	Q86T13	5	1	5	0.242	0.758	no	3	0.000071172
0	Q5JS37	Q5J5C9	O00253	3	8	9	0.244	0.756	no	3	0.561249613
0	P78410	Q9H330	O00481	6	9	4	0.244	0.756	no	3	0.005022315
0	P49682	O43927	O14625	7	2	3	0.244	0.756	yes	3	0.173917754
0	O14633	Q9BYP8	Q5TA81	5	1	4	0.244	0.756	no	3	1.619170894
0	Q96HD9	P45381	O15305	4	4	3	0.244	0.756	no	3	0.857973417
0	P05165	P05166	O60725	10	7	8	0.244	0.756	no	3	0.828520543
0	Q96A05	O95670	Q9BUW7	5	7	10	0.244	0.756	no	3	0.543503659
0	Q7Z3Y8	Q5XKE5	Q4LEZ3	8	8	1	0.244	0.756	no	3	0.001976368
0	P01031	P10643	P21730	6	3	3	0.244	0.756	no	3	0.000465016
0	Q8N961	P04053	Q53T59	9	8	7	0.244	0.756	no	3	5.155333498
0	P16233	P54317	Q9HBU6	8	1	8	0.244	0.756	no	3	1.884225776
0	Q99259	P46952	Q969L2	6	3	9	0.244	0.756	no	3	1.206235605
0	Q9BZL3	P54849	O95406	8	1	1	0.244	0.756	no	3	0.000060826
0	P50226	P0DMN0	P0DMM9	7	6	6	0.244	0.756	yes	3	0.000328071
0	Q9H106	Q9UM22	Q53FT3	5	10	7	0.244	0.756	no	3	1.179938072
0	O43914	Q14953	Q9NP99	9	2	2	0.246	0.754	no	3	0.000234815
0	P49682	O43927	P02778	7	2	2	0.246	0.754	yes	3	0.173995735
0	Q86VW2	Q9UQ03	Q9BZR6	8	6	9	0.246	0.754	no	3	2.087234059
0	P17927	Q15485	P20023	6	7	8	0.246	0.754	no	3	0.969424976
0	O94818	O75971	Q8N6V9	7	7	7	0.246	0.754	no	3	3.29965264
0	P00326	P00325	Q86Y38	3	1	3	0.246	0.754	no	3	1.322485439
0	P21145	Q9BZL3	Q8N539	9	8	1	0.246	0.754	no	3	0.00005424
0	Q8WZA2	Q9UQ26	Q09428	7	8	4	0.246	0.754	no	3	0.273529654
0	O43914	Q14953	Q9NZC2	9	2	4	0.248	0.752	no	3	0.000150185
0	Q8N6V9	Q96MY1	Q8NFR7	7	3	6	0.248	0.752	no	3	0.306044207
0	Q9HA77	Q86V59	Q9H4X1	10	4	6	0.248	0.752	no	3	1.972240647
0	Q92503	Q16572	Q9Y426	8	1	5	0.248	0.752	no	3	2.852167615
0	Q5VZK9	Q8IYJ0	Q8TCW7	10	10	10	0.248	0.752	no	3	0.498275655
0	P21754	O14917	Q05996	7	8	2	0.248	0.752	no	3	3.235702434
0	P55001	P21810	Q01955	3	8	3	0.248	0.752	no	3	0.001789213
0	Q9BR01	Q8N143	P0DMM9	9	3	6	0.248	0.752	no	3	2.617932298
0	Q9BR01	Q8N143	P0DMN0	9	3	6	0.248	0.752	no	3	2.618260369
0	P49682	P02776	P02778	7	8	2	0.25	0.75	yes	2	0.174603234
0	Q06033	Q9BU02	O76096	3	8	10	0.25	0.75	no	2	0.360578698
0	P07225	Q6X784	P04003	9	9	7	0.25	0.75	no	2	2.411743766
0	Q13324	Q969E3	P06850	5	1	4	0.25	0.75	no	2	0.436121006
0	P16233	Q9HA92	Q9HBU6	8	7	8	0.25	0.75	no	2	1.884260982
0	P50747	Q86XM0	Q96BZ9	9	1	3	0.252	0.748	no	2	3.538590913
0	Q9BVX2	Q86UF1	B0YJ81	4	7	5	0.252	0.748	no	2	0.799772441
0	O43914	Q5TFQ8	Q9NP99	9	2	2	0.252	0.748	no	2	0.000148914
0	P04155	O00481	Q92508	8	4	10	0.252	0.748	no	2	0.107236792
0	Q6ZMR5	Q16557	P28330	6	6	5	0.252	0.748	no	2	1.710959219
0	P20023	P06734	P17927	8	1	6	0.252	0.748	no	2	0.969408762
0	P16219	Q6ZMV9	Q9NU23	8	6	6	0.252	0.748	no	2	3.545955577
0	P28161	Q03013	P09488	4	4	6	0.252	0.748	yes	2	1.945163053
0	Q05329	Q99259	Q96B96	6	6	5	0.252	0.748	no	2	0.000153343
0	O00338	P0DMN0	O75897	9	6	3	0.254	0.746	yes	2	3.114052688
0	Q86UL8	P08588	O00548	10	8	5	0.254	0.746	no	2	1.855360328
0	Q9BWT6	Q9P2W1	Q7Z6M4	7	4	8	0.254	0.746	no	2	2.725000733
0	P02763	P41222	P19652	9	7	2	0.254	0.746	no	2	0.000118231
0	P10916	Q02045	P35125	10	1	4	0.254	0.746	no	2	0.000089075
0	Q53GG5	Q9UBF9	Q8TDC0	9	7	4	0.254	0.746	no	2	0.76773913
0	P50225	O00204	P50226	8	8	7	0.256	0.744	yes	2	0.548422224
0	P78410	O00481	Q92968	6	4	8	0.256	0.744	no	2	0.000126039
0	P05496	O14788	P78410	8	8	6	0.256	0.744	no	2	0.172851418
0	P08908	P28221	P47211	9	3	3	0.256	0.744	no	2	0.000118292
0	Q9BU89	Q9HA64	Q9GZV4	6	8	10	0.256	0.744	no	2	0.073676679
0	Q96RJ0	Q6P5S7	Q8N4V2	4	2	5	0.256	0.744	no	2	0.710627598
0	Q8IWA6	Q9Y421	Q9H8W3	6	3	3	0.256	0.744	no	2	4.812334197
0	Q9GZU5	Q8N412	Q2M3G4	10	3	7	0.258	0.742	no	2	1.376914494
0	P01138	Q96PQ0	Q01973	7	5	10	0.258	0.742	no	2	0.244686237
0	Q99999	Q6UXM1	Q7Z7B1	7	8	9	0.26	0.74	no	2	0.024772585
0	Q9UQ26	Q96E17	O95716	8	6	5	0.26	0.74	yes	2	0.019995768
0	Q9BZL3	P21145	Q01453	8	9	5	0.26	0.74	no	2	0.182153901
0	P29460	Q9NPF7	P29459	2	6	8	0.26	0.74	no	2	2.110261199
0	O43897	P11226	P00736	5	10	8	0.262	0.738	no	2	0.740909506
0	O00338	P0DMM9	O75897	9	6	3	0.262	0.738	yes	2	3.113724617
0	O95278	Q6VVB1	Q9UMS0	9	8	5	0.262	0.738	no	2	2.96444168
0	P56730	Q9H2H8	Q9NXG0	3	9	5	0.262	0.738	no	2	0.52803259
0	P01031	P21730	Q03591	6	3	8	0.262	0.738	no	2	0.000215126
0	P02776	P10145	P49682	8	9	7	0.262	0.738	no	2	0.174552717
0	P02776	P49682	P48061	8	7	7	0.262	0.738	no	2	0.174389071
0	Q53RT3	Q96FG2	Q9NP90	8	1	10	0.262	0.738	no	2	1.998181282
0	Q2PPJ7	Q9NYR9	Q9BTV6	6	10	7	0.262	0.738	no	2	2.529738029
0	O43897	P11226	P09871	5	10	7	0.264	0.736	no	2	0.740954851
0	Q7Z5U6	O15069	Q9HA92	5	4	7	0.264	0.736	no	2	1.769630241
0	P08263	Q9BX51	O15217	8	1	4	0.264	0.736	no	2	0.313775791
0	P08263	Q9BX51	Q16772	8	1	2	0.264	0.736	no	2	0.313998981
0	P11926	Q9H6S1	O95190	7	8	4	0.264	0.736	no	2	1.303592126
0	P04155	O00481	Q9NYZ4	8	4	1	0.266	0.734	no	2	0.10731625
0	P04155	Q92508	Q96PJ5	8	10	5	0.266	0.734	no	2	0.625726572
0	P04155	Q9NYZ4	Q96PJ5	8	1	5	0.266	0.734	no	2	0.62580603
0	Q8NAU1	Q03393	O75808	9	9	10	0.266	0.734	no	2	1.276316142
0	P60568	Q9HBE5	Q16552	5	3	6	0.266	0.734	no	2	1.850644768
0	Q96DB5	Q13231	P05181	4	5	4	0.266	0.734	no	2	2.804521808
0	P51677	P80098	P13500	7	6	4	0.266	0.734	yes	2	1.216349085
0	Q9BZL3	P54849	Q9BXN2	8	1	9	0.266	0.734	no	2	0.806898495
0	P32745	P30874	O00230	3	7	6	0.268	0.732	no	2	3.510534631
0	Q9BZL3	O95406	Q9BXN2	8	1	9	0.268	0.732	no	2	0.806837669
0	Q9BR01	P0DMM9	P0DMN0	9	6	6	0.268	0.732	yes	2	0.000328071
0	Q07108	A6NDB9	Q8NFZ8	8	5	3	0.27	0.73	no	2	0.017184254
0	O43914	Q9NP99	Q9NZC2	9	2	4	0.27	0.73	no	2	0.00008463
0	P04155	Q92508	Q6UXZ3	8	10	3	0.27	0.73	no	2	0.408675249
0	P05813	P26998	P53674	5	3	6	0.27	0.73	yes	2	2.753891796
0	Q9H0R1	Q2VPB7	Q96JI7	3	7	4	0.27	0.73	no	2	4.114990038
0	P50747	O00763	Q96BZ9	9	6	3	0.272	0.728	no	2	3.538607159
0	P22466	O43603	P47211	8	1	3	0.272	0.728	no	2	1.192079114
0	O43745	Q6AI14	Q9UBY0	5	2	7	0.272	0.728	yes	2	2.515215289
0	P27918	P00751	O76036	10	10	5	0.272	0.728	no	2	2.758433377
0	Q15777	P0DMN0	P0DMM9	8	6	6	0.272	0.728	yes	2	0.000328071
0	Q9BSU3	Q6N069	Q8WYP3	3	8	4	0.272	0.728	no	2	2.222704579
0	B2RXF5	Q6P2P2	Q99592	10	10	10	0.274	0.726	no	2	1.228840823
0	P08908	P47211	P28222	9	3	9	0.274	0.726	no	2	0.000073066
0	Q92874	Q86YI8	Q9BQT8	10	3	3	0.274	0.726	no	2	3.00654073
0	Q9NZB8	Q96PJ5	Q9H0T7	10	5	7	0.274	0.726	no	2	1.314655639
0	P08697	P00746	P07477	5	2	6	0.274	0.726	no	2	1.43431566
0	Q8IVA1	P10153	P37058	7	2	7	0.274	0.726	no	2	0.215803009
0	Q6ZMV9	Q86XA9	Q9UHY8	6	4	8	0.274	0.726	no	2	4.769808813
0	P01019	P00797	P12821	10	4	3	0.276	0.724	no	2	0.0735946
0	P01019	P50052	P12821	10	4	3	0.276	0.724	no	2	0.073776777
0	Q14721	Q8TDN1	Q8TAE7	9	5	1	0.276	0.724	yes	2	0.268798964
0	Q9UJT0	Q9UJT1	Q7L2K0	5	4	4	0.276	0.724	no	2	0.308260701
0	Q96HU8	O14795	Q9H106	5	10	5	0.278	0.722	no	2	1.591104541
0	P30273	O76036	Q9HCN6	4	5	8	0.278	0.722	no	2	0.144065929
0	Q9NZB8	Q96PJ5	P10746	10	5	7	0.278	0.722	no	2	0.418325469
0	P0C7H9	Q9BXU7	Q6R6M4	2	3	5	0.278	0.722	yes	2	4.900842564
0	Q00532	Q5MAI5	O43854	9	4	8	0.28	0.72	no	2	3.41792078
0	P50993	Q9GZN7	Q8NHG8	10	10	9	0.28	0.72	no	2	0.677605271
0	P30542	P47900	P08588	9	8	8	0.28	0.72	no	2	2.464462342
0	P60369	Q13875	Q9BR84	9	5	4	0.28	0.72	no	2	0.001616385
0	Q9BXK5	Q8N661	P26678	6	1	8	0.28	0.72	no	2	1.12267186
0	P51677	P16619	P13500	7	3	4	0.28	0.72	yes	2	1.214046062
0	P26718	Q9BZM6	Q5VY80	8	7	1	0.28	0.72	yes	2	0.002463255
0	P26718	Q9BZM6	Q9UBK5	8	7	1	0.28	0.72	no	2	0.002342975
0	P26718	Q9BZM6	Q6H3X3	8	7	1	0.28	0.72	yes	2	0.002382332
0	Q15485	P17927	O00187	7	6	9	0.282	0.718	no	2	1.95253294
0	P0DMM9	O00338	Q15777	6	9	8	0.282	0.718	no	2	3.227034929
0	O43745	Q14940	Q9UBY0	5	4	7	0.282	0.718	yes	2	2.515015482
0	Q7Z3Y8	Q5XKE5	Q12934	8	8	9	0.282	0.718	no	2	4.214773612
0	P16870	Q96P15	Q5GAN3	10	4	6	0.282	0.718	no	2	0.030879044
0	P78508	Q9NPI9	Q96SZ5	10	1	6	0.282	0.718	no	2	3.252174266
0	Q9BZL3	O95406	Q01453	8	1	5	0.282	0.718	no	2	0.182047246
0	P0DMM9	O00338	Q9BR01	6	9	9	0.284	0.716	yes	2	2.63788494
0	P0DMN0	O00338	Q15777	6	9	8	0.284	0.716	no	2	3.227034929
0	O15232	P21941	P30039	8	6	7	0.284	0.716	no	2	1.065189238
0	O43927	P46092	P49682	2	6	7	0.284	0.716	yes	2	0.174027998
0	Q9UM22	Q9UDV6	Q6UWV6	10	10	9	0.284	0.716	no	2	1.163873285
0	Q9BZL3	P54849	Q01453	8	1	5	0.284	0.716	yes	2	0.182108072
0	P0DMN0	O00338	Q9BR01	6	9	9	0.286	0.714	yes	2	2.63788494
0	Q969H8	Q9Y4I5	Q9Y5X2	7	1	6	0.286	0.714	no	2	3.057139184
0	P51677	P51671	P13500	7	4	4	0.286	0.714	yes	2	1.215885477
0	P26715	P21145	Q01453	8	9	5	0.286	0.714	no	2	0.182153901
0	P16118	Q16877	P35557	2	7	2	0.286	0.714	no	2	0.302368552
0	P35557	Q14397	P16118	2	1	2	0.286	0.714	no	2	0.302232637
0	P26718	Q9UBK5	Q5VY80	8	1	1	0.286	0.714	no	2	0.00012028
0	P26718	Q5VY80	Q6H3X3	8	1	1	0.286	0.714	yes	2	0.000080923
0	P26718	Q6H3X3	Q9UBK5	8	1	1	0.286	0.714	no	2	0.000039357
0	Q9NWS6	O00244	Q70IA8	7	4	4	0.288	0.712	no	2	1.718474615
0	Q9BSE2	Q8N0V5	Q9NS64	9	8	8	0.288	0.712	no	2	0.204647057
0	Q9GZU5	Q9P0S2	Q2M3G4	10	4	7	0.288	0.712	no	2	1.377059619
0	Q9HA92	P16233	Q7Z5U6	7	8	5	0.288	0.712	no	2	1.769737687
0	Q8TCW7	Q8NFT2	P31997	10	2	3	0.288	0.712	no	2	1.836993296
0	Q8TCW7	Q8NFT2	Q5VZK9	10	2	10	0.288	0.712	no	2	0.498663395
0	P26012	Q96S06	O00258	10	4	9	0.29	0.71	no	2	0.280381291
0	Q92508	Q6UW02	P04155	10	3	8	0.29	0.71	no	2	0.299403261
0	O75636	P17927	O00187	4	6	9	0.292	0.708	no	2	1.95253294
0	Q96HY7	Q96LB9	Q5VZ52	10	1	3	0.292	0.708	no	2	1.26580102
0	P48201	Q5JXX7	Q9P218	6	4	8	0.292	0.708	no	2	1.540785029
0	P23560	P20783	P49184	7	9	7	0.292	0.708	no	2	1.659090787
0	O43914	Q5TFQ8	P26717	9	2	5	0.294	0.706	no	2	0.759576677
0	Q96EK6	O95221	Q92781	7	7	3	0.294	0.706	no	2	0.039192556
0	Q9NX02	P59047	Q56P42	9	7	2	0.294	0.706	yes	2	0.387546757
0	P08697	P08246	P07477	5	8	6	0.294	0.706	no	2	1.434126535
0	P08174	P36222	Q9UHX3	5	9	3	0.294	0.706	no	2	3.103855321
0	Q53FV1	Q92911	Q9Y6L6	7	9	9	0.294	0.706	no	2	0.935264983
0	P10916	Q02045	Q9NZH8	10	1	3	0.294	0.706	no	2	2.670006903
0	Q9NPJ8	Q96PE3	Q96D03	10	3	8	0.294	0.706	no	2	5.955303083
0	Q6DKJ4	Q9H251	Q96FZ7	7	8	10	0.294	0.706	no	2	3.451821164
0	Q96DP5	Q8N3Z0	Q8WWH5	5	5	6	0.296	0.704	no	2	3.028318373
0	Q07108	Q9NZG7	Q8NFZ8	8	1	3	0.296	0.704	no	2	0.656013778
0	P15882	Q9H0C2	P52757	10	2	7	0.296	0.704	no	2	0.565951114
0	P07306	P80404	Q9BX97	4	5	6	0.296	0.704	no	2	0.280245547
0	P10144	P10124	P50453	4	4	9	0.296	0.704	no	2	2.450744888
0	P23560	P34130	P49184	7	3	7	0.296	0.704	no	2	1.659346954
0	O43914	Q14953	P26717	9	2	5	0.298	0.702	no	2	0.759490776
0	O14788	P05496	Q9Y6Q6	8	8	10	0.298	0.702	no	2	1.700552709
1	Q16602	P35318	O60896	7	1	3	0.298	0.702	no	2	2.52000659
0	P26715	P21145	Q13241	8	9	6	0.298	0.702	no	2	0.182279574
0	Q13507	Q9HCX4	Q96D31	10	3	7	0.298	0.702	no	2	0.503915415
0	Q05469	Q99541	O60240	8	3	4	0.3	0.7	yes	2	0.000380211
0	P08048	P17010	P54284	4	3	10	0.3	0.7	no	2	0.909430118
0	Q08708	A8K4G0	P30273	4	5	4	0.302	0.698	no	2	1.756844035
0	Q6PUV4	O14810	Q8N6S4	7	8	7	0.302	0.698	no	2	0.288625394
0	Q16602	P06881	O60896	7	1	3	0.302	0.698	no	2	2.519830648
0	Q96PQ0	P01138	P20783	5	7	9	0.302	0.698	yes	2	0.099927884
0	Q53GG5	Q9NPC6	Q86TC9	9	8	7	0.302	0.698	no	2	3.362985841
0	Q9BRK0	Q9NS61	Q9H902	5	9	10	0.302	0.698	no	2	1.109937254
0	Q04446	P46976	Q9NVD3	10	10	6	0.304	0.696	no	2	1.290878018
0	P47211	P08908	P22466	3	9	8	0.304	0.696	no	2	1.19198542
0	O00230	P35346	P02144	6	7	2	0.306	0.694	no	2	2.249259714
0	Q8IWR1	Q8N966	Q8IXM6	8	1	5	0.306	0.694	no	2	0.215155274
0	Q16602	P06881	O60895	7	1	2	0.308	0.692	no	2	2.519604897
0	Q9Y2I7	P04180	Q7Z6M1	7	3	6	0.308	0.692	no	2	1.231524748
0	P30613	P13584	O14807	10	1	9	0.31	0.69	no	2	1.453903028
0	Q05469	P15090	Q00G26	8	8	6	0.31	0.69	no	2	1.093573438
0	P31025	Q9BY49	P01213	9	10	5	0.31	0.69	no	2	1.752066629
0	Q99967	Q92754	Q92481	8	10	7	0.31	0.69	yes	2	0.476619568
0	P80404	P51649	Q8IWY8	5	6	10	0.31	0.69	no	2	2.153433032
